напівдорозі,途中で
напівдорослий,半分大人の
напівдосконалий,半完全な
напівдохлий,半死の
напівдуплексний,半二重の
напівелектронний,半電子の
напівеліптичний,半楕円の
напівемпіричний,半経験的な
напівжартівливо,半冗談で
напівжирний,太字の
напівжорсткий,半硬質の
напівзаборонений,半禁止の
напівзабуте,半忘却の
напівзавалений,半分崩壊した
напівзаглиблений,半埋没の
напівзаглибний,半埋め込みの
напівзадушений,半窒息の
напівзакинутий,半分捨てられた
напівзаконний,半合法の
напівзамерзлий,半分凍った
напівзаметений,半分掃かれた
напівзамкнений,半閉鎖の
напівзаморожений,半冷凍の
напівзанедбаний,半放置された
напівзанурений,半没の
напівзанурювальний,半潜水の
напівзаповнений,半分満たされた
напівзарослий,半ば茂った
напівзасушливий,半乾燥の
напівзатонулий,半沈没の
напівзатінок,半影
напівзахисник,ミッドフィールダー
напівзахід,南西
напівзбанкрутілий,半破産した
напівзгорілий,半焼けの
напівземлянковий,半地下の
напівзлиденний,半貧困の
напівзнайомий,半知り合いの
напівзнищений,半破壊された
напівзомлілий,半昏睡の
напівзрозумілий,半分理解可能な
напівзігнутися,半分曲が
напівзітлілий,半ば朽ちた
напівказковий,半おとぎ話の
напівкантон,半カントン
напівкласичний,半古典的な
напівкокс,半コークス
напівкоксування,半コークス化
напівкол,半円
напівколо,半円
напівколон,セミコロン
напівколона,半円柱
напівколони,半植民地
напівкомерційний,半商業的な
напівкопчений,半燻製の
напівкровний,混血の
напівкровок,混血
напівкроки,半歩
напівкруг,半円
напівкулястий,半球形の
напівкустарний,半低木の
напівкущі,低木
напівкілець,半環
напівкількісний,半定量的な
напівкільце,半環
напівкільцевий,半環状の
напівкільцем,半円で
напівлегендарний,半伝説的な
напівлегітимний,半合法の
напівлежати,半分横になる
напівлистопадний,11月半ばの
напівлихий,半ば悪い
напівлокальний,半局所的な
напівлюбительський,セミアマチュアの
напівлюди,半人間
напівлюдський,半人間の
напівлюкс,セミデラックス
напівмагнітний,半磁性の
напівмарафон,ハーフマラソン
напівмарафона,ハーフマラソン（属格）
напівмарафоний,ハーフマラソンの
напівмарафонський,ハーフマラソンの
напівмаска,ハーフマスク
напівматовий,半つや消しの
напівмахровий,半八重の
напівметал,半金属
напівметалічний,半金属の
напівмомент,半モーメント
напівмоменти,半瞬間
напівмонокок,セミモノコック
напівморока,半暗闇
напівмілітарний,半軍事的な
напівмістичний,半神秘的な
напівмісяць,半月
напівмісячний,半月状の
напівміфічний,半神話的な
напівнатуральний,半天然の
напівнеперервний,半連続の
напівнепритомність,半昏睡状態
напівнескінченний,半無限の
напівнижній,半下位の
напівнизькопідлоговий,半低床の
напівнорма,半ノルム
напівобгорілий,半焼けの
напівоброблений,半加工の
напівовальний,半楕円の
напівоголений,半裸の
напіводчинений,半開きの
напівокруглий,半円形の
напівопозиційний,半野党の
напівосвічений,半教育の
напівосілий,半定住の
напівоточення,半包囲
напівпаралізований,半麻痺の
напівпартизанський,半パルチザンの
напівперемога,準勝利
напівперетравлений,半消化の
напівписьменний,半識字の
напівповерх,中二階
напівповний,半満の
напівпогружний,半没の
напівпокинутий,半放棄された
напівполітичний,半政治的な
напівпосмішка,微笑み
напівпостійний,半永久的な
напівпосушливий,半乾燥の
напівправильний,半正多面体の
напівпрезидентський,半大統領制の
напівприватний,半民間の
напівприродний,半天然の
напівпритомно,半意識的に
напівпричіп,セミトレーラー
напівпромисловий,半工業的な
напівпроникний,半透過性の
напівпростий,半単純な
напівпрофесійний,セミプロの
напівпрофесіональний,セミプロの
напівпрохідний,半通行可能な
напівпрямий,半直接的な
напівпублічний,半公開の
напівпустий,半砂漠の
напівпідземний,半地下の
напівпідпільний,半地下の
напівпіковий,セミピークの
напіврадянський,半ソビエトの
напівраковистий,半貝殻状の
напівреальний,半現実の
напіврегулярний,半正則の
напіврезервний,準備役の
напіврелігійний,半宗教的な
напівреформа,半改革
напівроздягнутий,半裸の
напівроззявлений,半開きの
напіврозкладений,半分解された
напіврозмитий,半分洗い流された
напіврозталий,半溶融の
напіврозтулений,半開きの
напіврозтятий,半分開かれた
напіврозумний,半理性的な
напіврозчинений,半溶解の
напівручний,半手動の
напівруїни,半廃墟
напівсамостійний,半独立の
напівсвідомість,半意識
напівсвітлий,半明るい
напівсекретний,半秘密の
напівсередньоваговик,ライトミドル級
напівсередній,ミドル級の
напівсерйозний,半分真面目な
напівсерйозно,半ば真面目に
напівсидячий,半座位の
напівсиметричний,半対称の
напівсинтетичний,半合成の
напівскельний,半岩石の
напівслово,半語
напівсмерть,瀕死
напівсолодкий,半甘口の
напівспалений,半焼の
напівспиртовий,半アルコールの
напівспущений,半分下ろされた
напівстаціонарний,半固定の
напівструктурований,半構造化された
напівсфера,半球
напівсферичний,半球の
напівсхований,半隠された
напівсільський,半農村の
напівтаємний,半秘密の
напівтваринний,半動物の
напівтвердий,半硬質の
напівтвердокрилий,半翅目の
напівтвердокрилі,半翅目
напівтемно,薄暗く
напівтоновий,ハーフトーンの
напівтоталітарний,半全体主義の
напівтуша,半枝肉
напівтуши,半死体
напівтьма,薄暗闇
напівтіньовий,半影の
напівукраїнський,半ウクライナの
напівурядовий,準政府の
напівусмішка,微笑み
напівусохлий,半乾燥の
напівфабрикатний,半製品の
напівфантастичний,半空想的な
напівфашистський,半ファシスト的な
напівфланцевий,半フランジの
напівфлотилія,半小艦隊
напівформальний,半公式の
напівфігура,半身像
напівфінал,準決勝
напівхолодний,半寒冷の
напівхордовий,半索動物の
напівцивільний,半民間の
напівциліндричний,半円筒形の
напівциркульний,半円の
напівцілий,半完全な
напівчагарника,亜低木 \ 半低木
напівчагарники,半低木（複数）
напівчагарниковий,半低木の
напівчагарничок,半低木
напівшепотом,半ささやき声で
напівізольований,半絶縁の
напівіронічний,半皮肉な
напісяти,書く（誤記）
наравитися,気に入る
нарадчий,諮問の
нарадітися,相談する
наражання,曝露
наражений,さらされた
нараження,曝露
нараменник,肩章
наранхо,ナランホ
наратив,物語
наративний,物語の
наратологія,物語論
наратор,ナレーター
наратора,語り手（属格）
наратхіват,ナラティワート
нарахуватися,計算される
нарація,ナレーション
нарбонна,ナルボンヌ
нарвський,ナルヴァの
нарвік,ナルヴィク（地名）
нарвіка,ナルヴィク
нарготронду,ナルゴスロンド
нардеп,国会議員
нардепа-мажоритарник,多数派国会議員
нардепк,国会議員
нардепка,国会議員（女性） \ 女性国民代議員
нардепки,国会議員（女性）
нардепкий,国民代議員の
нардепку,国会議員（女性）
нардепок,女性国会議員
нардепівський,国会議員の
нарди,バックギャモン
нарев,ナレフ
наректися,名付けられる
наречена,婚約者
наречении,命名（ロシア語）
наречений,婚約者
наречення,婚約
наречи,婚約者（複数）
наречие,副詞
наречий,方言の
наречия,"副詞,方言"
нарзулло,ナルズッロ
нарисний,描画の
наришкін,ナルィシキン（姓）
наришкіна,ナルィシキナ
наришкіним,ナルィシキンの
наришкіних,ナルイシキンの
наришкінський,ナルイシキンの
нарко,麻薬の
наркобанда,麻薬組織
наркобарон,麻薬王
наркобізнес,麻薬ビジネス
нарковмісний,薬物含有の \ 麻薬含有の
нарковмісня,麻薬含有量
наркогрупа,麻薬グループ
наркодилер,麻薬ディーラー
наркодиспансер,薬物中毒治療院
наркоділець,麻薬密売人
наркоділок,麻薬取引
наркозалежний,麻薬依存の
наркозалежні,薬物依存者
наркозалежність,薬物依存
наркозасоб,麻酔薬
наркозасобіти,麻酔薬化する
наркозасіб,麻酔薬
наркозбувач,麻薬密売人
наркозбувачи,麻薬密売人
наркозбувачий,麻酔覚醒の
наркозлочин,麻薬犯罪
наркозлочина,麻薬犯罪
наркозлочинець,麻薬犯罪者
наркозлочиннісоть,麻薬犯罪
наркозлочинність,薬物犯罪
наркозлочинністя,麻薬犯罪
наркозілль,麻薬犯罪
наркозілля,麻薬草
наркоканал,麻薬ルート
наркокартель,麻薬カルテル
наркоконтроль,麻薬取締
наркокорупція,麻薬汚職
нарколабораторія,麻薬研究所
нарколепсія,ナルコレプシー
наркоманський,麻薬中毒者の
наркомафія,麻薬マフィア
наркомережа,麻薬ネットワーク
наркомзем,人民委員土地部
наркомзему,人民委員会土地
наркомосу,人民委員OSU
наркомпросу,人民教育委員会
наркомівка,人民委員部の建物
наркомівський,人民委員の
наркомісткий,人民委員の \ 人民委員部の
наркоплантація,麻薬栽培
наркополітика,麻薬政策
наркополіція,麻薬警察
наркопритон,麻薬窟
наркопритона,麻薬窟
наркопритоний,麻薬密売所の
наркореклама,麻薬広告
наркоринок,麻薬市場
наркорослини,麻薬植物
наркосиндикат,麻薬シンジケート
наркосировина,麻薬原料
наркоспоживач,薬物使用者
наркоспоживачи,薬物使用者
наркота,麻薬（俗語）
наркотично,麻薬的に
наркоторговець,麻薬密売人
наркоторгівець,麻薬密売人
наркоторгівля,麻薬売買
наркоторгівця,麻薬売人
наркоторгівці,麻薬密売人
наркотрафік,麻薬密輸
наркоугруповання,麻薬グループ
наркоугрупування,麻薬犯罪組織
нарн,ナルン
нарнійець,ナルニア人
нарнійський,ナルニアの
нарнієць,ナルニア人
наробк,作品（誤記）
наробка,ナロブカ
наробки,ナロブキ \ 仕事
наробок,作業時間
наробіток,生産量
народж,誕生
народжения,誕生
народженний,生まれた（綴り誤り：народжений）
народженння,誕生
народженя,誕生(誤記)
народжувальний,"出産の,分娩の"
народжінь,誕生（属格複数）
народин,誕生の
народина,出生
народини,出産
народицький,ナロディチの
народн,国民
народна,国民の
народная,人民の
народно,民族的に \ 民衆的に
народное,民衆的な（ロシア語）
народноий,民族の（誤字）
народной,人民の（ロシア語） \ 民族の
народнокультурний,民族文化の
народном,国民の（ロシア語）
народность,民族 \ 民族性
народній,民衆の
народов,民族の \ 民族の（ロシア語） \ 民族（ロシア語・複数・生格）
народова,ナロドヴァ \ ナロドヴァ（人名）
народовбивств,大量虐殺
народовбивство,民族殺害
народовецький,ナロドヴェツキーの
народовий,国民の
народовський,ナロドフスキの \ 民族の
нарожают,生むだろう
нарождення,誕生
нарозказувати,話して回る
нарозумити,"理解させる,納得させる"
наростальний,成長する
наросток,成長
нарочито,わざと
нарошне,わざと
нарошно,わざと
нарощуваний,増強される
нарратив,ナラティブ
наррдепо,国民代議員
нарсе,ナルセ
нарта,そり
нартекс,ナルテックス（拝廊）
нарти,そり（ロシア語）
нартський,ナルト叙事詩の
наружка,外観
наружний,外部の
нарухіто,徳仁
наруч,手に
наручник,手錠
наручники,手錠
наручно,手で
нарушати,違反する（ロシア語）
нарушаются,違反される（ロシア語）
нарушево,ナルシェヴォ
нарушени,違反（ロシア語的）
нарушение,違反 \ 違反（ロシア語）
нарушений,違反された（ロシア語風）
нарушения,違反 \ 違反（ロシア語）
нарушення,違反
нарушити,違反する
нарушувати,違反する
нарцисизм,ナルシシズム
нарцисичний,ナルシストの
нарцисовий,水仙の
нарцистичний,ナルシスティックな
нарядна,正装の
нарядно,華やかに
нарядчик,作業割当係
нарід,民族
нарізевий,ネジ切りの
нарізування,切断
нарізь,ナリジ
нарікатися,不平を言う
нарікнути,文句を言う
нарікти,不満を言う
наріль,名前
нарімановського,ナリマノフスキーの
наріне,ナリネ
нарґотронда,ナルゴスロンド
нас,私たち(対格)
насада,装着物
насаджуватися,植栽される
насади,植え付け
насадочний,餌の
насаждений,植えられた
насайтий,サイト上の
насайть,ナサイト
насалик,ナサリク
насалика,ナサリカ
насаликом,ナサリク（人名・造格）
насамон,ナサモン族
насамона,ナサモナ
насамоті,一人で
насвистування,口笛を吹くこと
насвій,自分の
насвітлення,照明
насдак,NASDAQ
населени,人口
население,人口
населении,人口
населениий,人口の(誤字)
населения,人口（ロシア語・生格・重複） \ 人口（ロシア語・生格） \ 人口（ロシア語）
населенний,人口の多い
насельськ,ナセルスク
населятися,居住される
населінь,人口（誤記の可能性）
насередина,中央に
насередині,内部に
насиджування,抱卵
насий,ナシの
насилие,暴力（ロシア語）
насилия,暴力
насильницьки,暴力的に
насильно,強制的に
насилья,暴力
насипіти,注ぎ入れる
насир,ナシル
насиров,ナシロフ
насирова,ナシーロヴァ
насити,飽和させる
насичено,飽和して
насиченіше,より飽和した
насиченіший,より飽和した
насичити,飽和させる
насичуючий,飽和させる
наскальний,岩絵の
наскельний,岩の
наскидати,投げ込む
наскладаний,積み重ねられた
насколько,どれだけ（ロシア語） \ どれほど \ どれほど(ロシア語)
наскоро,急いで
наслаждатися,楽しむ
наслег,ナスレグ
наслега,ナスレガ
наслеги,ナスレグ(行政区)
наслегти,追い越す
наследие,遺産 \ 遺産（ロシア語）
наследии,"遺産（処格,ロシア語）"
наследиий,継承の
наследия,遺産（ロシア語）
наследство,遺産 \ 遺産（ロシア語）
наслез,涙を流して
наслений,（綴り誤り：不明確）
наслуханий,聞き取られた
наслуховувати,聞く
насліддя,結果
наслідковий,結果の
наслідний,遺伝性の
наслідник,後継者
наслідника,後継者
наслідники,相続人
наслідникий,後継者の
наслідникнути,相続する
наслідниця,相続人（女性）
наслідство,遺産
наслідувальний,模倣の
наслідуваний,模倣される
наслідуватися,模倣される
насліпо,盲目的に
насмерть,死ぬまで
насмішко,嘲笑して
насмішливий,嘲笑的な
насмішливо,嘲笑的に
наснажитися,力を得る
наснажливий,励ます
наснажуватися,力を得る
насовутися,押し込む
насолоджувати,楽しませる
насолодітися,楽しむ
насонний,眠気を催す
насонов,ナソノフ
насосна,ポンプ場
насособудування,ポンプ建設
насправжк,本当に
насправжка,本当に
насправжок,実際に（誤記）
наспівно,歌うように
наспілкуватися,コミュニケーションを取る
наср,NASR
насрати,排便する（俗語）
насрі,ナスリ
насрідів,ナスリディフ
насс,ナス
нассау,ナッソー
нассер,ナセル
наставления,指導（ロシア語）
наставлення,指導
наставний,教育的な
насталий,到来した
насталити,鋼鉄にする
насталік,ナスタリーク書体
настановний,教訓的な
настановчий,指導的な
настарати,努力する
настасе,ナスタセ
настасья,ナスタシア（人名）
настачати,十分である
настворювати,創造する（誤記）
настегновий,大腿の
настигти,追いつく（ロシア語）
настилання,敷設
настильний,平射の
настильність,床張り
настинати,冷える
настиратися,洗濯される
настирливіше,より執拗に
настирливіший,よりしつこい \ より執拗な
настирність,執拗さ
настовбурчувати,立てる
настовбурчуватися,立ち上がる
настойчиво,執拗に
настолка,ボードゲーム
настолько,それほど \ それほど（露） \ とても
настольний,卓上の
насторожено,警戒して
насторожливий,警戒した
насторожуючий,警戒させる
насторочити,警戒させる
насторочитися,警戒する
насторінці,ページ上で
насточортілий,逆立った
настоятелька,女子修道院長
настоятельниця,女子修道院長
настоятельств,状況(ロシア語)
настоятельство,修道院長職
настоятельський,修道院長の
настоящ,現在
настояще,現在（ロシア語）
настоящего,現在の（ロシア語）
настоящее,現在 \ 現在（ロシア語）
настоящеий,"現在の（ロシア語,誤記）"
настоящей,本当の（ロシア語）
настоящема,現在の
настоящему,本当の
настоящие,本物の
настоящий,現在の（ロシア語）
настоящі,本物の
настрахатися,怖がる
настрашитися,怖がる
настрибати,飛び跳ねる
настроение,気分
настроений,調整された
настроения,気分 \ 気分（ロシア語）
настромитися,気分を害する
настромляти,突き刺す
настроювальний,調整の
настроюваний,調整可能な
настроєвість,ムード性
наструнений,調弦された
настріч,向かって
наступает,到来する \ 来る（ロシア語）
наступально,攻撃的に
наступальність,攻撃性
наступання,進攻
наступательная,攻勢の(ロシア語) \ 攻撃的な（ロシア語）
наступаючий,前進する
наступаючі,攻撃する（複数）
наступий,次の
наступил,"来た,到来した"
наступление,攻撃
наступления,"攻撃（ロシア語,属格）"
наступна,次の
настуран,ウラン鉱
настягати,張る
настійка,チンキ
настійки,チンキ剤
настійливо,執拗に
настійливіше,より執拗に
настійніше,より断固として
настійок,チンキ剤（属格複数） \ チンキ（複数属格）
насув,衝上断層
насування,前進
насувний,引き出し式の
насупротив,反対に
насупротива,反対に
насурмонений,アンチモン化された
насутпний,次の
насушний,緊急の
насх,ナスフ
насчет,について
нась,私たち
насьйональ,国民の（方言）
насьогодин,今日まで
насьогодні,今日（方言）
насьонал,ナシオナル
насьональ,ナショナル
насєленіє,人口（ロシア語風）
насі,種子
насібов,ナシボフ（姓）
насіменто,ナシメント
насімі,ナシミ
насінневий,種子の
насінницький,種子の
насіннєзнавство,種子学
насір,ナシル
насіровим,ナシロフ
насіятися,十分に蒔く
натал,ナタール
натальний,出生の
натальїнськ,ナタリインスク
нателла,ナテラ(人名)
натендерива,入札した
натендерити,入札する
натертися,擦れる
нати,NATO
нативний,ネイティブの
нативізм,生得主義
натикнутися,ぶつかる
натискатися,押される
натискний,押す
натисковий,圧力の
натиснений,押された
натисність,"圧力 \ 圧力,押し付け"
натися,始まる
натнути,押す（俗語）
натовець,NATO加盟国民
натовський,NATO の
натоді,NATOの（方言）
натомлено,疲れて
натомність,その代わり
натоптуватий,踏み固められた
наточанка,ナトチャンカ（地名の女性）
натравлювати,けしかける
натроліт,ナトロライト
натрунний,ナトリウムの
натрус,ナトルス
натрійуретичний,ナトリウム利尿の
натріїстий,ナトリウム含有の
натто,納豆
натужно,力を込めて
натужуватися,力む
натурал,ナチュラル
натуральніше,より自然に
натуральніший,より自然な
натуралі,ナトゥラーリ
натуралізуватися,帰化する
натуралістка,自然主義者（女性）
натуризм,ナチュリズム
натурий,ナトリウムの
натуристи,ナチュリスト
натуропат,自然療法士
натурпродукт,自然食品
натурфілософи,自然哲学者
натуфійський,ナトゥーフ文化の
натхи,ナート
натхненно,インスピレーションを得て
натхненніше,より霊感を受けて
натхо,ナトホ
натягатися,引っ張られる
натягнутися,張られる
натягуватися,張られる
натяжіння,張力
натякатися,ほのめかされる
натякувати,ほのめかす
натів,NATO（固有名詞）
натівець,NATO加盟国民
натівський,NATO の \ NATOの \ ナティフスキー（地名）
натівці,人々に
натікання,流入
натікати,流れ込む
натічний,流入の
нау,ナウ \ 今（誤記）
науа,ナウア
науатль,ナワトル語
наугнути,学ぶ
наугрім,ナウグリム
науерт,ナウエルト
науке,科学に
науков,科学
науковиець,科学者
науковиць,"女性科学者 \ 科学者(女性,複数生格)"
науковиця,女性科学者
науково,科学的に
науководослідний,学術研究の
науковометричний,科学計量の
науковоподібний,科学的な
науковопопулярний,科学啓蒙の
науковотехнічний,科学技術の
науковчення,科学教義
наукоград,科学都市
наукознавець,科学研究者
наукознавство,科学学
наукознавчий,科学学的な
наукометричний,科学計量学的な
наукометрія,科学計量学
наукомісткий,知識集約的な
наукомісткість,知識集約度
наукоємкий,知識集約的な
наукоємний,知識集約的な
наукоємність,知識集約性 \ 科学集約性
наупліуси,ノープリウス幼生
наурости,成長する(誤字)
науру,ナウル
науруанець,ナウル人
науруанський,ナウル人の
науседою,ナウセドの
наутилус,オウムガイ \ ノーチラス
наутилуса,ノーチラスの
наутнути,朝になる
наутіко,ナウティコ
науч,科学の \ 科学的 \ 科学（略）
научатися,学ぶ（方言）
научил,教えた(ロシア語)
научились,学んだ（ロシア語）
научитися,学ぶ（ロシア語）
научить,教える
научка,科学者(女性)
научн,科学的な \ 科学的な（短縮形）
научна,科学的な
научнай,科学的な
научная,科学的な（ロシア語・女性形） \ 科学的な（露）
научний,科学の
научно,科学的に(ロシア語)
научно-практический,科学実践の（ロシア語）
научное,科学的な
научной,科学的な \ 科学的な（ロシア語）
научіння,教示
наушник,イヤホン
науявляти,想像させる
наф,NAF
нафанаїла,ナタナエル
нафантазований,空想された
нафарбуватися,塗られる
нафкому,石油会社
нафтагаз,ナフトガス(石油ガス会社)
нафтагазстрах,石油ガス保険
нафталан,ナフタラン
нафталінний,ナフタリンの
нафтан,ナフタン
нафтарня,石油工場
нафтобуровий,石油掘削の
нафтобізнес,石油ビジネス
нафтобітумний,石油瀝青の
нафтовантаж,石油貨物
нафтовидобування,石油採掘
нафтовидобувач,石油採掘者
нафтовидобувачи,石油採掘業者
нафтовидобуток,石油採掘
нафтовилучення,石油抽出
нафтовиробник,石油生産者
нафтовиробники,石油生産者
нафтовмісний,石油含有の
нафтовіддача,石油回収
нафтовіддачі,石油回収率（属格） \ 石油回収（属格）
нафтогавань,石油港
нафтогазвважають,ナフトガスは考える
нафтогазвидобування,石油ガス採掘
нафтогазгруп,石油ガスグループ
нафтогазмережам,石油ガス網（複数与格）
нафтогазобслуговування,石油ガスサービス
нафтогазовидобування,石油ガス採掘
нафтогазовидобуванній,石油ガス採掘の（方言）
нафтогазовидобувний,石油ガス採掘の
нафтогазовидобуток,石油ガス採掘
нафтогазогеологічний,石油ガス地質学的な
нафтогазодобування,石油ガス採掘
нафтогазодобувний,石油ガス採掘の
нафтогазоконденсатний,石油ガス凝縮の
нафтогазонакопичення,石油ガス蓄積
нафтогазонакопиченній,石油ガス蓄積の
нафтогазоносний,石油ガス含有の
нафтогазоносног,石油ガス含有の
нафтогазоносність,石油ガス賦存
нафтогазопереробний,石油ガス処理の
нафтогазоперспективний,石油ガス有望な
нафтогазопровід,石油ガスパイプライン
нафтогазопромисловий,石油ガス産業の
нафтогазорозвідувальний,石油ガス探査の
нафтогазотранспортний,石油ガス輸送の
нафтогазівський,石油ガスの
нафтогігант,石油巨人
нафтодержава,石油国家
нафтодобувач,石油採掘者
нафтодобувачи,石油採掘者
нафтодоларовий,石油ドルの
нафтоекспорт,石油輸出
нафтоекспортери,石油輸出国
нафтоекспортний,石油輸出の
нафтозавод,石油精製所
нафтозбірний,石油収集の
нафтокомпанія,石油会社
нафтомагістраль,石油幹線
нафтомаршрут,石油輸送ルート
нафтомаслозавод,石油精製工場
нафтомаслозавід,石油精製工場
нафтоналивний,石油積込の
нафтонасичений,石油飽和の
нафтонасиченість,油飽和度
нафтоносність,石油含有性
нафтоперевалка,石油積替
нафтоперевалочний,石油積替の
нафтоперевальний,石油積替の
нафтоперевалювальний,石油積替の
нафтоперегонний,石油精製の
нафтоперегінний,石油精製の
нафтоперекачувальний,石油パイプラインの
нафтопереробка,石油精製
нафтоперероблення,石油精製
нафтопереробленній,石油精製の
нафтопереробник,石油精製業者
нафтоплатформа,石油プラットフォーム
нафтоподібний,石油様の
нафтопоставка,石油供給
нафтопостачання,石油供給
нафтопровідний,石油パイプラインの
нафтопродуктовий,石油製品の
нафтопродуктовій,石油製品の
нафтопродуктозабезпечення,石油製品供給
нафтопродуктозабезпеченній,石油製品供給の(誤字)
нафтопродуктопровод,石油製品パイプライン
нафтопродуктопровода,石油製品パイプライン
нафтопродуктопроводи,石油製品パイプライン
нафтопродуктопроводо,石油製品パイプライン（属格）
нафтопродуктопроводом,石油製品パイプラインで
нафтопродуктопроводу,石油製品パイプライン
нафтопродуктопроводіти,石油製品を輸送する
нафтопродуктопровід,石油製品パイプライン
нафтопродукція,石油製品
нафтопромисл,石油工業
нафтопромисла,石油産業
нафтопромислу,石油産業(属格)
нафтопромислі,油田
нафторинок,石油市場
нафторозвідка,石油探査
нафтосервісний,石油サービスの
нафтосировина,石油原料
нафтотанкер,石油タンカー
нафтотермінал,石油ターミナル
нафтотранзит,石油輸送
нафтотранзитний,石油輸送の
нафтотранспортний,石油輸送の
нафтотранспортник,石油輸送業者
нафтотрейдер,石油商人
нафтотрейдерський,石油トレーダーの
нафтотрейдинговий,石油取引の
нафтохій,石油化学の
нафтохімік,石油化学業者
нафтохіміка,石油化学
нафіг,くそったれ
нафіга,何のために
нафіссату,ナフィサトゥ
нафіґ,くそったれ
нах,NAH（略語）
нахабно,厚かましく
нахабнуватий,厚かましい
нахабнувато,図々しく
нахабніше,より厚かましく
нахабніший,最も厚かましい
нахабіно,ナハビノ
нахамити,失礼にふるまう
нахарар,ナハラル
нахарари,ナハラル
нахдатул,ナフダトゥル
нахер,くそったれ
нахилення,傾斜
нахлібниця,居候（女性）
нахмурено,曇って
наход,ナホド
находился,位置した
находится,ある（ロシア語）
находка,発見
находки,発見（ロシア語）
находкий,機知に富んだ（ロシア語的）
находяся,いる間に（ロシア語）
находят,見つける（ロシア語）
находятся,位置している
находящегося,いる（ロシア語）
находящиесь,いる（ロシア語）
находящихся,位置している
нахождения,所在（ロシア語）
нахожуся,"いる,滞在する"
нахожутися,いる（誤綴）
нахраписто,大胆に
нахрапистість,"厚かましさ,図々しさ"
нахромитися,足を引きずる
нахрін,ナハリン
нахуда,痩せること
нахуй,くそったれ（粗語）
нахуя,何のために（俗語）
нахімовець,ナヒーモフ士官候補生
нахімовський,ナヒモフの
нахімічити,化学処理する
нахічеванський,ナヒチェヴァン
нахічевань,ナヒチェヴァン
нахічевані,ナヒチェヴァン（の）
нахія,ナヒエ \ 郡
нац,国民 \ 民族（略）
нацагенства,国家機関
нацагентство,国家機関
нацарювати,引っかく
нацбанк,国立銀行
нацбанківський,中央銀行の
нацбезпека,国家安全保障
нацбол,国家ボリシェヴィキ
нацболи,国家ボリシェヴィキ
нацболіти,ナショナルボリシェヴィキ
нацбюро,国家局
нацбіл,国家銀行(略語)
нацвалюта,国家通貨
нацвиробник,国内生産者
нацвідбір,国家選抜
нацгвардейцев,国家親衛隊員
нацгвардейцево,国家警備隊員
нацгвардієць,国家警備隊員
нацгвардіі,国家警備隊
нацдеми,国民民主党
нацдемівський,国民民主党の
нацдепозитарію,国家預託機関
нацдружин,国民義勇団
нацдружини,国家親衛隊
нацдружинник,国家義勇警察隊員
наци,ナチ
нациа,国民（方言形）
нации,国家の（ロシア語）
наций,民族（ロシア語）
нацик,ナチス
нацика,ナチス（俗語）
нацикати,たくさん注ぐ
нацики,ナチス
национализй,国有化の
национализм,ナショナリズム（ロシア語）
национализма,ナショナリズム
националист,民族主義者
националиста,ナショナリスト
националиства,ナショナリズム
националистическая,民族主義的な
националистические,民族主義的な
националистический,民族主義の \ 民族主義的な
националистической,ナショナリスト的な（ロシア語）
националистов,民族主義者の(ロシア語複数属格)
националний,国民的な（綴り誤り）
национално,国家的に
национальн,国家の（ロシア語）
национальнай,国家の
национальная,国民の
национальний,民族の（誤字）
национальное,国家の
национальной,国家の \ 国家の（ロシア語）
национальностей,民族（ロシア語）
национальности,国籍（属格・露）
национальность,国籍（ロシア語）
национальнуя,国家の
национальніст,ナショナリスト（誤記の可能性）
национальність,国籍
нацистка,ナチス（女性）
нацистский,ナチスの（ロシア語）
нациський,ナチの
нация,国民 \ 国民（ロシア語）
нацкомпанія,国営企業 \ 国家企業
нацкомпослуг,国家サービス委員会
нацкомфінпослуг,国家金融サービス委員会
нацкорпус,国家隊
нацкорпуса,国家軍団の
нацкорпусом,ナツコルプス
нацкорпусу,国家隊の
нацкорпусівець,国家隊員
нацменшість,少数民族
нацмузею,国立博物館
нацоборона,国防
нацональний,国民の
нацпам'ят,国家記念物
нацпарк,国立公園
нацпарка,国立公園
нацпарки,国立公園
нацпереліку,国家リスト
нацплан,国家計画
нацполициа,国家警察
нацполиции,国家警察の
нацполітика,国家政策
нацполіціі,国家警察（格変化形）
нацпорятунк,国家救助隊
нацпорятунку,国家救助
нацпрограма,国家プログラム
нацпроект,国家プロジェクト
нацрада,国家評議会
нацрегулятор,国家規制当局
нацрегулятора,国家規制当局
нацрозвідка,国家情報局
нацрозвідки,国家諜報
нацрозвідкий,国家情報の
нацрух,国民運動
нацслужбою,国家サービス
нацспротив,国家抵抗
нацтелерадіо,国営テレビ・ラジオ
нацуме,夏目
нацуніверситет,国立大学
нацфронту,国民戦線
нацфінпослуг,国家金融サービス
нацькований,けしかけられた
націлення,照準
націлено,狙われた
націленість,目標指向
націло,完全に
націлювання,照準
націнтереси,国益
націогенеза,民族形成
націократичний,民族支配の
націократія,民族支配
націологія,国家学
націон,国民の
націонал-більшовик,国民ボルシェヴィキ
націонал-ліберал,国民自由主義者
націонал-соціалістична,国家社会主義の
націонал-соціялізм,国家社会主義
національ,ナショナル
національно,国民的に
національно-демократичне,国民民主の
національно-орієнтований,国民志向の
національновизвольний,民族解放の
націоналізовувати,国有化する
націоналізуватися,国有化される
націоналістично,民族主義的に
націоналістський,民族主義的な
